,code,std_3y,std_1y,var_3y,risk_std_3y,risk_std_1y,risk_var_3y
911,K55321DQ0454,0.15768984605784495,0.15768984605784495,0.2118302609416743,2등급,2등급,2등급
912,K55363BF6869,0.112068881742607,0.1111140938644095,0.25908956488647406,3등급,3등급,1등급
913,K55363BF6877,0.11051315295885374,0.1094030733865504,0.2554102932400874,3등급,3등급,1등급
914,K55363BF6885,0.11009383785988719,0.10996543940019472,0.2569257677950753,3등급,3등급,1등급
915,K55363BH0464,0.11014437718197151,0.10993839737688459,0.256527600947625,3등급,3등급,1등급
916,K55363C84381,0.110599250513095,0.1099604413580038,0.2569063481960873,3등급,3등급,1등급
917,K55363C84399,0.11029108963311877,0.10994821659778699,0.25655408053685574,3등급,3등급,1등급
918,K55363C84407,0.11129854566934352,0.11002236045375562,0.25805394748822613,3등급,3등급,1등급
919,K55363C84415,0.139404523550903,0.10997294610078019,0.2657547822520815,3등급,3등급,1등급
920,K55363C84431,0.09797735130771966,0.10997064129195007,0.2255508494281209,4등급,3등급,2등급
921,K55363C84449,0.11117604400689124,0.10995510457593087,0.2566581278514189,3등급,3등급,1등급
922,K55363C84472,0.10656241373085884,0.10656241373085884,0.15543906134108706,3등급,3등급,2등급
923,K55363DS1368,0.08170236732913963,0.08170236732913963,0.1366288239976525,4등급,4등급,3등급
924,K55363DS1376,0.03693424274527976,0.03693424274527976,0.09116889366878593,5등급,5등급,4등급
925,K55363DU2883,0.10619970842489479,0.10619970842489479,0.19727802336726147,3등급,3등급,2등급
926,K55363DU2909,0.1092845535256105,0.1092845535256105,0.1619363883556744,3등급,3등급,2등급
927,K55363DU2917,0.10624179468420943,0.10624179468420943,0.19781985836016971,3등급,3등급,2등급
928,K55365BF8046,0.18863532105687517,0.20302673009192007,0.4554461668664873,2등급,2등급,1등급
929,K55365C43648,0.1741543102288239,0.1520644553032475,0.3200513085735041,2등급,2등급,1등급
930,K55365C43655,0.17321373413871066,0.15089485502026814,0.32195262147935905,2등급,2등급,1등급
931,K55365C43663,0.17337894730058168,0.1504327409705977,0.32135448626498236,2등급,2등급,1등급
