code,std_1y,var_1y,std_3y,var_3y,risk_std_1y,risk_std_3y,risk_var_3y
KR5224AQ6769,0.038406591775634255,0.05907567809947054,0.056111022509834296,0.05218404290836891,5등급,4등급,4등급
KR5224AQ6777,0.03697099587785649,0.046914314065609974,0.049608361243442076,0.05239091482646735,5등급,5등급,4등급
KR5224AQ6785,0.037080575016021626,0.04656531333686101,0.05180726278391847,0.05194858279363384,5등급,4등급,4등급
KR5224AQ6793,0.03698568047571106,0.0475933751608249,0.046594315705969724,0.053067279034170294,5등급,5등급,4등급
KR5224AQ6801,0.027213665225089508,0.05843048830629329,0.027213665225089508,0.05843048830629329,5등급,5등급,4등급
KR5224AQ6819,0.03730617364450661,0.04626835756451543,0.053350337997323784,0.0516504636242414,5등급,4등급,4등급
KR5224AW4899,0.08191694766892854,0.15740342016856543,0.12758324079244512,0.23574799959594855,4등급,3등급,2등급
KR5224AW4907,0.08201667105688079,0.15907851434155795,0.12143218162173373,0.2375655070992462,4등급,3등급,2등급
KR5224AW4915,0.0819876167995675,0.15860498661664438,0.12360890598515462,0.23704603470315846,4등급,3등급,2등급
KR5224AW4923,0.08205251678346166,0.15983936746486882,0.11826833028706017,0.2383445729318957,4등급,3등급,2등급
KR5224AY0515,0.01807407847756609,0.02996389035465618,0.02744729090549602,0.03107953256864148,5등급,5등급,5등급
KR5225590490,0.0527326375358345,0.10470030273983756,0.047618470065316644,0.10272783995831108,4등급,5등급,3등급
KR5227538323,0.04758125832891621,0.10712372163676033,0.045482548482265045,0.10055416809665384,5등급,5등급,3등급
KR5229AV6940,0.014627789323928482,0.008782052399962863,0.026548859399347837,0.07591426618698659,5등급,5등급,4등급
KR5229AV6957,0.00970490275200929,0.009998324426613516,0.02391855448106989,0.051385956226137855,5등급,5등급,4등급
KR5229AV6973,0.009701655716925606,0.010695740746343767,0.023765903649264328,0.05209291503894324,5등급,5등급,4등급
KR5229AV6981,0.009685289712658758,0.009971302321309784,0.00888696174633385,0.009878142082684812,5등급,5등급,5등급
KR5229AV6999,0.010598117443608675,0.009514838673178377,0.02451632625935328,0.06430027704349336,5등급,5등급,4등급
KR5232534572,0.09677480967162562,0.21750743064091552,0.11380245393612391,0.26883943252447084,4등급,3등급,1등급
KR5232534622,0.016767178364721552,0.04310916838008737,0.02549670912385218,0.05920301524001617,5등급,5등급,4등급
KR5234AD5913,0.02283442950535132,0.04900287593330552,0.03360446432874595,0.06551004431134128,5등급,5등급,4등급
KR5234AS6583,0.057411545653998634,0.13099847791065602,0.06370474628652321,0.13226361631243871,4등급,4등급,3등급
KR5234AS6591,0.05762867398610792,0.12943141966851535,0.06325975381493835,0.13051368085134893,4등급,4등급,3등급
KR5234AS6609,0.055814128267902434,0.13055104430547962,0.05990697722356502,0.13161067327185005,4등급,4등급,3등급
KR5234AS6617,0.05634144296024226,0.13024118702280346,0.05878814368180728,0.12601844938247636,4등급,4등급,3등급
KR5234AS6625,0.055834060346944984,0.13100636010295302,0.05918264205420219,0.13206513903554704,4등급,4등급,3등급
KR5234AS6633,0.05619413503590239,0.13049671016658834,0.06019394453321487,0.13282231001383576,4등급,4등급,3등급
KR5234AS6666,0.055814644542255244,0.13038537044354664,0.060972626676662055,0.13145933277654298,4등급,4등급,3등급
KR5234AW1505,0.02914979093983095,0.07151553486498927,0.03141263196213196,0.07212677167202615,5등급,5등급,4등급
KR5234AW1513,0.028098134584123052,0.07246128120969521,0.02978221594650919,0.06872190555158486,5등급,5등급,4등급
KR5234AW1521,0.02809240095462529,0.07217598320821382,0.03031741493962867,0.0686143069128033,5등급,5등급,4등급
KR5234AW1539,0.02809931729817528,0.07283959245547869,0.02978802780092833,0.069129968303007,5등급,5등급,4등급
KR5234AW1547,0.028096838692736912,0.07243970900355956,0.02977300393801411,0.06862231677833242,5등급,5등급,4등급
KR5234AW1562,0.028090592599522148,0.07197249956701567,0.029899009358487168,0.06823290534354046,5등급,5등급,4등급
KR5234AW1570,0.02808903493641003,0.0717353457147187,0.029959628990521837,0.06828016938384106,5등급,5등급,4등급
KR5301546432,0.05458178596910585,0.1254193805832119,0.0481634637368113,0.11823730402672813,4등급,5등급,3등급
KR5301557876,0.0539122870301796,0.11964235331698318,0.044651253770899166,0.11835628312641196,4등급,5등급,3등급
